score,log_posterior_frontal_alpha,log_theta_alpha,score_average19,subject,state,start_seconds
0.4237477941278479,2.9728806018829346,-2.1423089504241943,0.6565628069420504,sub-032308,EC,52.0
0.17607625346737565,1.5219851732254028,0.35470879077911377,0.3915812655566123,sub-032308,EO,0.0
0.24732482519036103,1.0902047157287598,0.6192015409469604,0.3204272157404351,sub-032308,EO,4.0
0.21397625211685212,1.1378521919250488,0.46146708726882935,0.4726981672742956,sub-032308,EO,8.0
1.2617314718233021,1.0202114582061768,0.20896323025226593,0.9714025767724165,sub-032308,EO,12.0
0.5631202738649626,1.0077451467514038,0.05970047786831856,1.124102511230187,sub-032308,EO,16.0
0.5559123757467463,1.5063059329986572,0.05669078603386879,0.9696852166998174,sub-032308,EO,20.0
0.542605422443359,1.1943174600601196,0.11448115110397339,0.6992793935440684,sub-032308,EO,24.0
0.4717467223954087,1.275716781616211,-0.48942625522613525,0.793474069803048,sub-032308,EO,28.0
1.1655798327869338,0.7005606889724731,-0.32931697368621826,1.0720606196162032,sub-032308,EO,32.0
1.30428356818578,0.23190906643867493,0.42415618896484375,1.3974892401758379,sub-032308,EO,36.0
1.1218151270151258,0.7726280093193054,0.10341418534517288,1.040419745089026,sub-032308,EO,40.0
0.8561174011694676,0.7563797831535339,0.02622740902006626,1.0424207293167238,sub-032308,EO,44.0
1.1067356776475956,0.5275940895080566,0.09565997123718262,1.0619805934117068,sub-032308,EO,48.0
0.8861887708631152,0.7404807806015015,-0.3607175648212433,0.9579443311813981,sub-032308,EO,52.0
0.4230691451894235,1.7390416860580444,0.24537339806556702,0.3051278138581769,sub-032318,EC,0.0
0.26649686009620843,2.3113367557525635,-0.45496582984924316,0.27352219032459313,sub-032318,EC,4.0
0.3213045332993678,2.1992945671081543,-0.21950577199459076,0.37272171079694694,sub-032318,EC,8.0
0.25504783366066,2.721315622329712,-0.4216293692588806,0.3025234254396667,sub-032318,EC,12.0
0.29861553556515097,2.510575771331787,-0.5156326293945312,0.529569082797797,sub-032318,EC,16.0
0.29877749100947426,3.7213869094848633,-1.8847068548202515,0.6003160201186712,sub-032318,EC,20.0
0.28108390482222345,3.611492156982422,-1.9051328897476196,0.4176549974417536,sub-032318,EC,32.0
0.3079564291431093,4.08051061630249,-2.1861414909362793,0.4356633248563688,sub-032318,EC,36.0
0.29560041863334674,3.6986305713653564,-1.7430634498596191,0.29462922487348076,sub-032318,EC,40.0
0.3640314460409966,3.499311685562134,-1.5183287858963013,0.5490248236930253,sub-032318,EC,44.0
0.3369673529970101,2.8552494049072266,-1.552564263343811,0.31814708782491075,sub-032318,EC,48.0
0.7164792024994528,1.874356985092163,-0.5545494556427002,0.7891783557509177,sub-032318,EO,4.0
0.5692402582738126,2.5189990997314453,-0.5946559309959412,0.6467978077255532,sub-032318,EO,8.0
0.4498791890717255,2.249518871307373,-0.2551398277282715,0.601741205989555,sub-032318,EO,12.0
0.6719153424225981,1.9744234085083008,-0.5205313563346863,0.6697052678688906,sub-032318,EO,16.0
0.6167520612253323,2.278456687927246,-0.2871621251106262,0.5684819343153988,sub-032318,EO,20.0
0.4902939817467734,1.898659110069275,-0.4434319734573364,0.4549141061387394,sub-032318,EO,24.0
0.5090693122748569,1.7817907333374023,-0.7808318138122559,0.6139206227978522,sub-032318,EO,28.0
0.8441979145628536,2.0644259452819824,-0.11062468588352203,0.9057788404664828,sub-032318,EO,32.0
0.8766197917686542,2.147392749786377,-0.0603199228644371,0.7777324707017719,sub-032318,EO,36.0
0.5374352232684338,2.7015483379364014,-0.9186792969703674,0.5787100399984655,sub-032318,EO,40.0
0.5492185968843744,2.2517027854919434,-0.8997229337692261,0.6458656574354682,sub-032318,EO,52.0
0.9667702346540344,0.6763499975204468,0.002057223115116358,0.9296810292343283,sub-032331,EC,0.0
1.7806741951474492,0.1387585997581482,0.24200625717639923,1.5429476898761598,sub-032331,EC,4.0
0.4763498737596291,0.6873531341552734,-0.09439894556999207,0.7748775502822682,sub-032331,EC,8.0
0.5808504689692799,0.5635735392570496,0.326489120721817,0.5544161533360312,sub-032331,EC,12.0
1.2974642764314983,0.3210010528564453,0.007314212154597044,0.9994726410470021,sub-032331,EC,16.0
1.6134995350189687,0.462380588054657,0.15473565459251404,1.5202991933950565,sub-032331,EC,20.0
1.3175884207395014,0.18167825043201447,0.07289130985736847,1.1731211955727199,sub-032331,EC,24.0
1.5486643038661958,-0.055948078632354736,-0.23824895918369293,1.5129144517028852,sub-032331,EC,28.0
1.4164779994955974,0.18218478560447693,0.6408134698867798,1.6240185866010557,sub-032331,EC,32.0
0.6379563024288362,0.916553258895874,0.05702481418848038,0.8741836256444533,sub-032331,EC,36.0
0.6754792155418894,0.9371189475059509,0.30310946702957153,0.42642249242299457,sub-032331,EC,40.0
0.5155042141573583,0.5218643546104431,0.1843317300081253,0.5555442756963291,sub-032331,EC,44.0
1.5238200723294477,0.6461251974105835,0.004274161998182535,1.4248614687066725,sub-032331,EC,48.0
0.7319547050879271,1.1569812297821045,-0.6464049220085144,0.9634956094619804,sub-032331,EO,0.0
1.4148102916339151,-0.1324722021818161,-0.5827547311782837,1.5081324242922554,sub-032331,EO,4.0
0.5417816780540362,1.1199167966842651,0.2291729599237442,0.5176112780489015,sub-032331,EO,8.0
0.5209330977952553,0.9374961853027344,0.03943488374352455,0.646068782659901,sub-032331,EO,12.0
0.47893330342227347,1.1689152717590332,0.30918461084365845,0.6357638837200563,sub-032331,EO,16.0
1.0505936595674497,0.49177759885787964,-0.22705836594104767,0.9957843120902734,sub-032331,EO,20.0
0.2189241161815707,1.5895795822143555,-0.36183032393455505,0.35027323901828267,sub-032331,EO,24.0
1.0795607296762124,0.8011260032653809,0.026707343757152557,0.9614203921442046,sub-032331,EO,28.0
1.3017013523610803,0.8266737461090088,-0.10597200691699982,1.0117321503708165,sub-032331,EO,32.0
0.6048974807741636,0.8247369527816772,0.659656286239624,0.6771319937301707,sub-032331,EO,36.0
0.5481810386884669,1.0269370079040527,0.25420045852661133,0.6140452351163359,sub-032331,EO,40.0
1.0464187527899818,0.9679050445556641,0.015544797293841839,1.0985373371933602,sub-032331,EO,44.0
0.8838513317391321,0.9721076488494873,-0.48301708698272705,0.9400745742488903,sub-032331,EO,48.0
0.7001585237630548,1.3335403203964233,-0.5192662477493286,0.8493387888240836,sub-032337,EC,0.0
0.5361900557029005,2.191023588180542,-1.7670437097549438,0.806608013741912,sub-032337,EC,4.0
0.418200825828552,2.5275049209594727,-1.5534344911575317,0.5444758032436754,sub-032337,EC,8.0
0.417300055969022,2.586422920227051,-1.6681888103485107,0.5711867404440827,sub-032337,EC,12.0
0.5045879780197943,2.785414457321167,-2.2019340991973877,0.8382180089104431,sub-032337,EC,16.0
0.44076245526993196,2.061947822570801,-1.8137083053588867,0.6504815350939448,sub-032337,EC,20.0
0.5834446115247898,2.08848237991333,-1.9573960304260254,0.739509581474934,sub-032337,EC,24.0
0.36437663441299695,2.5696024894714355,-2.1383216381073,0.6054662340376877,sub-032337,EC,28.0
0.36268402751669804,2.0230298042297363,-1.6314077377319336,0.6300702330885888,sub-032337,EC,32.0
0.4399165347114363,2.6649575233459473,-1.6528204679489136,0.599733221613677,sub-032337,EC,36.0
0.47386062514870775,1.9194581508636475,-1.2673283815383911,0.5185506994836636,sub-032337,EC,40.0
0.6046521807292997,2.233041763305664,-1.2779284715652466,0.7415903094068539,sub-032337,EC,44.0
0.372474041996971,2.569763660430908,-1.8471723794937134,0.6391404380758376,sub-032337,EC,48.0
0.7955726276531536,1.8507862091064453,-1.4100478887557983,0.9777519211394353,sub-032337,EC,52.0
1.3069452850830023,0.1818057745695114,-0.25238120555877686,1.2825786267178068,sub-032337,EO,0.0
0.33223650158073725,1.3894565105438232,-0.5520681738853455,0.47267276179531736,sub-032337,EO,4.0
0.9148020646410686,1.2914294004440308,-0.30661922693252563,1.1563729510471135,sub-032337,EO,8.0
0.4353332962321643,1.3132591247558594,-0.3021087944507599,0.8890065088396982,sub-032337,EO,12.0
0.7426744796011262,1.0290546417236328,-0.366460919380188,1.2143178382206425,sub-032337,EO,16.0
0.9930787860275525,0.9006766676902771,-0.10964468121528625,1.3944590095943938,sub-032337,EO,20.0
0.7460743728580359,1.3077505826950073,-0.39338189363479614,1.0406054956514246,sub-032337,EO,24.0
1.184118612466157,1.148549199104309,-0.6061066389083862,1.3228777802115375,sub-032337,EO,28.0
0.6879977729771477,1.2289185523986816,-0.946197509765625,0.9119646504276714,sub-032337,EO,32.0
0.8132089100880298,0.9506663680076599,-0.1880774050951004,0.9549902524823412,sub-032337,EO,36.0
0.8042324808044856,1.2903969287872314,-0.2034243643283844,1.0244842001961754,sub-032337,EO,40.0
0.9750134692543315,1.0619587898254395,-0.9687918424606323,1.0509872553358066,sub-032337,EO,44.0
1.1037667398516342,1.1010795831680298,-0.7327181696891785,1.2579190093095851,sub-032337,EO,48.0
0.9078541864722838,1.1066646575927734,-0.2677570879459381,1.1778745448020769,sub-032337,EO,52.0
0.33758053612047434,1.549296259880066,0.39123567938804626,0.43803736651608705,sub-032338,EC,0.0
0.5023604608208334,1.0639050006866455,0.5065740346908569,0.5793230057776654,sub-032338,EC,4.0
1.178432770726059,0.7603115439414978,0.8324258327484131,1.107733592375107,sub-032338,EC,8.0
1.1299840947177853,1.0869660377502441,0.9226914048194885,1.06447518539906,sub-032338,EC,12.0
0.6734511379129885,1.20554780960083,0.6884236335754395,0.6503474142694864,sub-032338,EC,16.0
0.7696275143806451,1.1243946552276611,0.5529367923736572,1.0089984122132638,sub-032338,EC,20.0
0.3561369835054603,1.6351169347763062,0.1925743967294693,0.3634589896437189,sub-032338,EC,24.0
0.7566009340833311,0.9830683469772339,0.1793670803308487,0.7942844585874774,sub-032338,EC,28.0
1.091295498256499,1.1760709285736084,0.8550713658332825,0.894715068925408,sub-032338,EC,32.0
0.5967021146710128,0.875099241733551,0.32003602385520935,1.0229367847322492,sub-032338,EC,36.0
1.2942400709827695,0.8745104670524597,0.7345097064971924,1.072481647019231,sub-032338,EC,40.0
0.6514635373993795,1.2961710691452026,0.42765551805496216,0.5877205678146968,sub-032338,EC,44.0
1.0381856293267189,0.8779564499855042,0.4725174307823181,0.8609563897195766,sub-032338,EC,48.0
0.683640237168351,1.2810064554214478,0.42356210947036743,0.9521550361022013,sub-032338,EC,52.0
0.5772229258530238,1.0254706144332886,0.5677263140678406,0.5183884104257608,sub-032338,EO,0.0
1.164041314482364,0.671988844871521,0.6875560283660889,0.9184621939073767,sub-032338,EO,4.0
0.6111847460983089,0.9582717418670654,0.17658810317516327,0.7685208511792683,sub-032338,EO,8.0
0.9392184585878047,1.0088367462158203,1.1930789947509766,0.8117792958560979,sub-032338,EO,12.0
0.49573649617341564,1.023067831993103,0.3358900547027588,0.5213635046744404,sub-032338,EO,16.0
1.1033498193913407,1.0253114700317383,0.6566681861877441,1.0164196733691429,sub-032338,EO,20.0
0.5011347252739211,0.8720095157623291,0.32605862617492676,0.6345459474241544,sub-032338,EO,24.0
1.0961063939495101,0.6094088554382324,0.6896799206733704,0.8886202129121858,sub-032338,EO,28.0
1.424689299665467,0.9076027870178223,0.9534042477607727,1.0770040519623414,sub-032338,EO,32.0
0.7675244288937779,0.6824200749397278,0.2665932774543762,1.1770485141636235,sub-032338,EO,36.0
0.37836605519492283,1.0078344345092773,0.7099764943122864,0.5907860627535323,sub-032338,EO,40.0
1.0842763375692346,0.6484365463256836,0.7120032906532288,0.7615652515620082,sub-032338,EO,44.0
1.1825359366891428,0.7814526557922363,0.8362744450569153,1.0708638260603514,sub-032338,EO,48.0
1.4238485462460222,0.609612226486206,0.5095920562744141,1.0884333965993873,sub-032338,EO,52.0
1.0880432498838337,1.306359887123108,-0.17804107069969177,0.8647042401605247,sub-032340,EC,0.0
1.124899547529767,0.895732581615448,-0.12487932294607162,1.076749778946962,sub-032340,EC,4.0
0.7706624554664592,1.0268877744674683,-0.2718549370765686,0.8433612684859095,sub-032340,EC,8.0
0.43314841180141217,1.8019424676895142,-0.3267809748649597,0.576347647529571,sub-032340,EC,12.0
0.4722376993181754,1.2234323024749756,-0.6695340871810913,0.543014820927739,sub-032340,EC,16.0
0.9293198455943694,0.8498719930648804,-0.14910565316677094,1.1017663919754133,sub-032340,EC,20.0
0.7996193017249563,0.9369519948959351,-0.4547368288040161,0.9444056086002998,sub-032340,EC,24.0
0.28582162345995454,1.0417674779891968,-0.5503379702568054,0.41817522141648966,sub-032340,EC,36.0
0.9582348008499739,0.6424318552017212,-0.31633591651916504,0.943565545813998,sub-032340,EC,40.0
0.4028366164208399,1.3154774904251099,-0.24554921686649323,0.547126890895714,sub-032340,EC,44.0
1.4466603285909696,0.22154678404331207,-0.3383939266204834,1.3529442401834184,sub-032340,EC,48.0
0.9074600884769011,1.246480941772461,-0.2264268845319748,0.9254052580664253,sub-032340,EO,4.0
0.3049494340832136,1.4815987348556519,0.2379360944032669,0.2425008471610729,sub-032340,EO,8.0
0.5968337969412537,1.4934072494506836,0.052986327558755875,0.6484683016174372,sub-032340,EO,12.0
1.6827690641120712,0.8207564353942871,-0.24653267860412598,1.1626559014346396,sub-032340,EO,16.0
0.9823783696661277,1.1667592525482178,0.005263637751340866,1.0137101201624246,sub-032340,EO,20.0
1.6344798967937688,0.3455076217651367,0.1053311750292778,1.4714243303849623,sub-032340,EO,24.0
0.7234847022025908,1.2266093492507935,-0.5675016641616821,0.892670165033665,sub-032340,EO,28.0
0.34268825413950377,1.7565255165100098,-0.8207941055297852,0.556530975152917,sub-032340,EO,32.0
1.0734346727316333,1.0645503997802734,-0.06787711381912231,0.7649989559040026,sub-032340,EO,36.0
1.5925315835651102,0.7015361785888672,-0.3114863932132721,1.4813972433142704,sub-032340,EO,40.0
0.7975557007150457,1.2128328084945679,-0.08240124583244324,0.9219319877635528,sub-032340,EO,44.0
0.6223372295535633,1.0292060375213623,-0.1504034399986267,0.8570102461672379,sub-032340,EO,48.0
0.7149998132693662,0.2541246712207794,0.40962567925453186,0.8257552230894742,sub-032341,EC,0.0
0.6468411907478027,0.5389529466629028,0.8701127171516418,0.8063344139820082,sub-032341,EC,4.0
0.3610220139989063,1.0768866539001465,0.5143334865570068,0.42141845610494155,sub-032341,EC,8.0
0.5418185210598976,0.7010441422462463,0.5887758731842041,0.9869971944147615,sub-032341,EC,12.0
0.32687560013995387,1.567097544670105,0.35391318798065186,0.44701311158296086,sub-032341,EC,16.0
0.4962831698314939,0.5159472227096558,0.6283093094825745,0.8534165651029492,sub-032341,EC,20.0
0.5204649112828661,0.679048478603363,0.415097713470459,0.9321105619722713,sub-032341,EC,24.0
0.3168710009139324,1.2928378582000732,0.5867078304290771,0.3324341179993219,sub-032341,EC,28.0
0.2362702107132688,1.018481969833374,0.4476187229156494,0.40299181341892476,sub-032341,EC,32.0
0.4575245818304047,0.5999395251274109,0.71523517370224,0.8381534867215205,sub-032341,EC,36.0
0.33356162793308386,1.3285202980041504,0.14341838657855988,0.4682150782136262,sub-032341,EC,40.0
0.37801816701324653,1.1658076047897339,0.13401728868484497,0.496743896125336,sub-032341,EC,44.0
0.6943187126218917,0.6136655211448669,0.18272681534290314,1.0018756256461183,sub-032341,EC,48.0
0.2128887165584903,1.338761568069458,0.1597180962562561,0.4134355884703931,sub-032341,EC,52.0
0.9004348723124511,0.5470611453056335,-0.0402117520570755,0.9677870398142836,sub-032341,EO,4.0
0.5072598002420106,0.6022485494613647,0.09510904550552368,0.8532277878666471,sub-032341,EO,8.0
0.9362107464402422,0.283081591129303,0.14991092681884766,1.124091583040237,sub-032341,EO,12.0
1.0537143198958137,0.47569218277931213,-0.09810378402471542,1.135980143227849,sub-032341,EO,16.0
1.1286189395850643,0.3989037275314331,-0.017033888027071953,1.1074497989837178,sub-032341,EO,20.0
0.6892767329544631,0.3836789131164551,-0.17552925646305084,0.779281466982729,sub-032341,EO,24.0
1.329115263736258,-0.12210636585950851,-0.13459284603595734,1.3334677750822912,sub-032341,EO,28.0
0.3945086587194657,1.0508487224578857,0.4540753662586212,0.5456076734670006,sub-032341,EO,32.0
0.8197546312623238,0.5033325552940369,0.17146308720111847,0.8584221690575338,sub-032341,EO,36.0
0.7356248187571326,1.2014515399932861,-0.37117427587509155,1.063566726996031,sub-032341,EO,40.0
0.96883442046845,0.3736194670200348,-0.09816361218690872,1.0544257805388024,sub-032341,EO,44.0
1.066473180141454,0.47098156809806824,-0.02795884944498539,1.0455635521736697,sub-032341,EO,48.0
0.6083857760872455,1.4447429180145264,-0.3105667531490326,0.6797881564897579,sub-032342,EC,0.0
0.5931579818069315,1.6757447719573975,-0.27855366468429565,0.754472920047067,sub-032342,EC,4.0
0.7299914074708073,1.5860739946365356,-1.214571475982666,0.7103024745946184,sub-032342,EC,8.0
0.6128423545971606,2.1696887016296387,-1.1282718181610107,0.8993768152262152,sub-032342,EC,12.0
0.4082736285942453,1.7101415395736694,-0.49277687072753906,0.6197226511625142,sub-032342,EC,16.0
0.5068454422951647,1.6614351272583008,-0.47848907113075256,0.6209022740011827,sub-032342,EC,20.0
0.4197309919171026,2.458085536956787,-1.021963357925415,0.7211530491913627,sub-032342,EC,24.0
0.29068342179094975,2.7018516063690186,-1.641911268234253,0.6924922912020774,sub-032342,EC,28.0
0.31091994857291183,2.9587955474853516,-1.5587842464447021,0.5943778994776026,sub-032342,EC,32.0
0.40620424606572747,1.7700250148773193,-0.7114770412445068,0.6829159983310089,sub-032342,EC,36.0
0.57356410214697,2.0493383407592773,-0.7294896245002747,0.915065406318109,sub-032342,EC,40.0
0.15012335884970074,1.725073218345642,0.15635865926742554,0.4329292587984811,sub-032342,EC,44.0
0.38540515390826624,1.8262500762939453,-0.6473128199577332,0.44088161431215944,sub-032342,EC,48.0
0.4443559275078558,1.6140201091766357,-0.9148540496826172,0.7118635033963376,sub-032342,EC,52.0
0.6560237270251605,1.11050283908844,0.3747532367706299,0.733240174839884,sub-032342,EO,4.0
0.5636345206714559,1.2181824445724487,0.5865205526351929,0.7321369634112596,sub-032342,EO,8.0
0.5567431551427913,1.0027681589126587,0.31163927912712097,0.8640963735674869,sub-032342,EO,12.0
0.5742912886642867,1.000000238418579,0.17848514020442963,1.1469309438423854,sub-032342,EO,16.0
0.5820756683433043,1.4772498607635498,0.9059242606163025,0.6721828085545494,sub-032342,EO,20.0
0.5293388485534186,1.1986479759216309,0.056538261473178864,0.6143220438981025,sub-032342,EO,24.0
1.1706409406633917,0.5942691564559937,0.23645445704460144,1.1482489722538203,sub-032342,EO,28.0
0.6087700485745664,1.5267300605773926,0.8288116455078125,0.7491279479436221,sub-032342,EO,40.0
0.4176003977184167,1.1704833507537842,0.17564800381660461,0.6887127152432873,sub-032342,EO,44.0
0.9171836128519223,1.3106335401535034,-0.12833234667778015,0.9844656976997307,sub-032342,EO,48.0
0.2563602773667104,1.6859139204025269,-0.09886307269334793,0.39880406814713953,sub-032343,EC,0.0
0.5571032321628541,1.2931424379348755,0.45041441917419434,0.72012010453618,sub-032343,EC,4.0
0.3126586123960071,2.1074306964874268,-0.4085575342178345,0.5286099294568074,sub-032343,EC,8.0
0.40829913619555835,1.3797904253005981,0.34125933051109314,0.36641765201501575,sub-032343,EC,12.0
0.3217216465984155,2.5363659858703613,-0.3096673786640167,0.4733789274451572,sub-032343,EC,16.0
0.30463009163334687,2.887983560562134,-0.5066080093383789,0.4208361030840624,sub-032343,EC,20.0
0.32774325534311965,1.5485496520996094,0.017870020121335983,0.46146056658415124,sub-032343,EC,24.0
0.24064498503301435,2.392190456390381,-0.4861832857131958,0.46673828092869507,sub-032343,EC,28.0
0.22733533903043213,1.8753482103347778,0.1431671679019928,0.2798759931138204,sub-032343,EC,32.0
0.2702556844834295,1.7546300888061523,-0.08150056004524231,0.39716549314434224,sub-032343,EC,36.0
0.34146094462269017,1.5120981931686401,0.1719052791595459,0.5611779376931353,sub-032343,EC,40.0
0.2509273636423659,1.9796671867370605,-0.6807068586349487,0.5759566898291537,sub-032343,EC,44.0
0.24029039081593595,2.4219672679901123,-0.30086347460746765,0.5043052684328826,sub-032343,EC,48.0
0.41187427434699975,1.611933946609497,0.47493410110473633,1.2371381456831236,sub-032343,EO,0.0
1.0539288078938827,0.8144395351409912,0.5114285349845886,1.3165730657957997,sub-032343,EO,4.0
0.7314038023452908,1.1200520992279053,0.1328202188014984,0.8557732361535474,sub-032343,EO,8.0
1.1841496138696037,0.5404418110847473,0.843426525592804,1.2568058654061898,sub-032343,EO,12.0
0.5473704427831517,1.2774640321731567,0.7017310857772827,0.6803175579899954,sub-032343,EO,16.0
0.7103698711964165,1.3612291812896729,0.7104426622390747,0.5805210407318226,sub-032343,EO,20.0
1.0744184706560513,0.9697327613830566,0.6652125120162964,1.1791330936882343,sub-032343,EO,24.0
0.4168908297071078,1.113735318183899,0.3944025933742523,0.6643861219377267,sub-032343,EO,28.0
0.481632602089643,1.1805938482284546,0.24661724269390106,0.5238791754676534,sub-032343,EO,32.0
0.6937075151114197,0.9182708859443665,0.8775365948677063,1.0508180176160862,sub-032343,EO,44.0
0.19265879397088204,1.395026683807373,-1.2612124681472778,0.19602429350110273,sub-032347,EC,0.0
0.399262359187636,0.8799867630004883,-0.8496272563934326,0.3838979515807053,sub-032347,EC,4.0
0.8252062498018858,0.4629361033439636,-0.42531347274780273,0.851928376482912,sub-032347,EC,8.0
0.37128973410265886,0.7002161741256714,-0.66130530834198,0.3529566819212141,sub-032347,EC,12.0
0.25934529197168865,1.7412147521972656,-2.571462392807007,0.24668166806007863,sub-032347,EC,16.0
0.2732006785797857,1.5710878372192383,-1.8602086305618286,0.3973425721599486,sub-032347,EC,20.0
0.16885211304792158,1.3403191566467285,-1.905612826347351,0.27292488310192886,sub-032347,EC,24.0
0.2321451935971538,0.8173814415931702,-1.2361743450164795,0.3553340665058775,sub-032347,EC,28.0
0.28658377005779156,1.9580179452896118,-2.088761568069458,0.20757225713836702,sub-032347,EC,32.0
0.21239191410352887,1.214883804321289,-1.7894617319107056,0.18001414983353936,sub-032347,EC,36.0
0.3196951046387584,1.708248257637024,-2.2681641578674316,0.44099208841547366,sub-032347,EC,40.0
0.1992001023435397,1.2850937843322754,-1.9918328523635864,0.34262642004950616,sub-032347,EC,44.0
0.2831220220612293,1.6675097942352295,-1.9407587051391602,0.29030927795651107,sub-032347,EC,48.0
1.0076369981840978,0.11930320411920547,-0.5948648452758789,1.0232798580398603,sub-032347,EO,0.0
0.9954083885893105,0.1882123202085495,-0.855797290802002,0.9467447846411696,sub-032347,EO,4.0
0.8106590094603741,0.1428871601819992,-0.6438117027282715,1.066147178136456,sub-032347,EO,8.0
0.7998437383576991,0.2271294891834259,-0.9426029920578003,1.2056746769116589,sub-032347,EO,12.0
0.775515823191122,0.011440036818385124,-0.8614258766174316,0.9727533591104515,sub-032347,EO,16.0
1.3168143360732771,-0.4764396548271179,-0.7198218703269958,1.3421233508902488,sub-032347,EO,20.0
1.0916299329198336,0.1831066757440567,-0.42969223856925964,1.12790195492366,sub-032347,EO,24.0
1.6224854844352643,-0.14906470477581024,-0.45894771814346313,1.3100309492038371,sub-032347,EO,28.0
0.4829089488687611,0.21301281452178955,-0.6684063076972961,0.6751241003009365,sub-032347,EO,32.0
0.9328588862855255,0.020867329090833664,-0.7093758583068848,1.0504580036518054,sub-032347,EO,36.0
1.0955145441509875,0.11973488330841064,-0.7573893666267395,1.2769985883491795,sub-032347,EO,40.0
1.4002858831506475,-0.033157993108034134,-0.32080304622650146,1.100786758584701,sub-032347,EO,44.0
1.2090867512496524,-0.2194286733865738,-0.8226236701011658,1.323635534262153,sub-032347,EO,48.0
1.2298313841428152,-0.04808857664465904,-0.6736682653427124,1.2011791008785155,sub-032347,EO,52.0
0.40358406307850514,1.3030236959457397,-1.090394139289856,0.6928748322563532,sub-032372,EC,0.0
